id,latitude,longitude,name
227836658,44.873359,8.857008,Tamoil
227836674,44.742294,8.846129,Tamoil
227836682,44.7306123,8.8492393,Esso
227836686,38.9684019,16.149929,Tamoil
227836690,38.9390193,16.2032852,Q8
227836694,38.9311846,16.2142605,Eni
227836699,38.928084,16.226485,Esso
227836703,45.595256,8.925778,Tamoil
227836949,45.331905,8.836827,Esso
227837165,45.0810238,7.730071,Beyfin
227837618,44.642094,10.936675,IES
227838461,45.488111,9.2367936,Q8
227838681,38.9647222,16.2780556,Erg
227838891,41.8671396,12.4666883,Total
227839581,44.207536,12.0749727,Esso
227840224,38.985,16.14,Q8 Easy
227841747,38.9690858,16.307474,Tamoil
227842347,40.8433651,15.0204932,Eni
227842556,44.134944,12.269202,Esso
227842780,44.1968898,11.9977538,Beyfin
227842990,44.1372386,12.2619176,Agip
227843192,41.923435,12.424293,Eni
227843402,45.843689,11.989088,Api
227844048,44.1561804,12.2221473,Atras
227844244,44.130705,12.270285,Energia Fluida Cesena
227844442,44.207963,12.050849,Agip
227844658,44.1575435,12.1938022,Tamoil
227844867,44.173174,12.158078,Agip
227845071,43.7823017,10.4647662,Eni
227845279,43.7146843,10.4439842,IP
227845680,43.8321252,10.4980265,Total
227845860,43.8484603,10.4663135,IP
227845862,44.1761902,12.1518896,Erg
227845864,43.8478347,10.445281,4 Petroli
227845867,45.653232,12.193538,Beyfin
227846411,45.0785333,7.7296489,IP
227846772,44.8735259,8.8297095,Q8
227846950,44.775743,8.789835,Tamoil
227846962,44.784135,8.789084,Unknown
227846965,45.805398,12.818379,Q8
227846969,45.803757,12.818068,Q8
227847142,45.7230388,11.4326827,Erg
227847146,45.4213065,8.5839902,IP
227847148,45.4206167,8.5844099,IP
227847152,45.4270341,8.5782634,Eni
227847158,40.825615,14.216472,Agip
227847166,40.8213155,14.1890746,Eni
227847322,45.167198,8.997889,Q8
227848027,43.842758,10.493293,IP
227848031,43.8578272,10.5137489,Eni
227848205,43.857341,10.51272,Esso
227848381,43.855821,10.510826,Beyfin
227848557,45.6800335,12.2405261,Api
227848559,43.8563156,10.5195885,IP
227848748,43.8352221,10.5180475,GIAP
227848749,43.8419136,10.5188621,Conad
227848931,43.856541,10.440246,Q8
227849114,43.8738222,10.3314635,Tamoil
227849277,45.759499,11.773202,Agip
227849658,45.9271247,12.3813562,Eni
227849860,44.686636,10.51619,Metano
227850058,43.8132162,11.0663742,Agip
227850260,43.807743,11.1022,Beyfin
227850637,43.814138,11.11973,Eni
227851415,43.7651247,11.1620606,Beyfin
227851782,43.824496,11.126103,Tamoil
227852349,45.083753,7.6361647,Eni
227853068,45.0703721,7.6334737,IP
227853235,45.068475,7.63266,Socogas Montecucco
227853239,45.053033,7.634801,Api
227853411,45.053889,7.634444,Q8
227853942,45.043889,7.633889,Tamoil
227854122,45.0438193,7.6343692,Erg
227854315,45.055876,7.681149,Europam
227854671,45.0836895,7.5157441,Agip
227854696,45.447851,10.5292185,IP
227854698,45.454762,10.522463,Esso
227854703,45.4671338,10.5408129,Esso
227854705,45.4682819,10.5276156,Unknown
227854712,45.468153,10.5367036,Q8
227854903,45.5972751,8.7130852,Petrol
227855679,44.761004,10.874255,Total
227856084,45.3096658,11.7295492,Total
227856259,45.2473092,11.7534095,Indipend.
227856261,44.874428,11.068407,Grazi Petroli
227856464,44.6162728,10.8839802,Q8
227856658,44.833267,11.306364,Q8
227856859,45.8597667,11.9971448,Q8
227857046,45.455886,8.347496,IP
227857434,45.60975,8.96046,Auchan
227857834,45.0973748,7.7248336,Q8 Lungo Stura Lazio
227857837,45.109218,7.72886,Erg
227857846,45.1014063,7.7246925,Q8
227857850,45.0504081,7.6349994,Q8 Easy
227857854,45.0622001,7.6353165,Tamoil
227857861,45.4072768,8.01301,Tamoil
227857876,37.8195452,15.2414372,Start
227857879,42.006012,12.379802,IP
227857883,45.090107,7.660872,Tamoil
227857888,45.0391352,7.6426403,Erg
227858295,45.5220499,8.0757351,Unknown
227858497,45.0830556,7.6791667,Esso
227858722,45.7772603,11.9936715,Erg
227858728,45.7608984,11.9930357,Repsol
227858735,45.737122,11.963896,Total
227858745,45.058028,7.647225,IP
227858752,42.452108,12.305444,Eni
227858755,41.0559584,14.6245433,Abate Petroli
227858760,41.0541528,14.6342771,Sarni Oil
227859717,45.8033602,11.8661329,Noal oil
227859915,45.7853199,11.889767,Agip
227860046,45.541048,9.019244,TotalErg
227860763,46.4586185,11.261065,Esso
227861759,45.1951659,7.9208379,Unknown
227861977,45.794459,12.042367,Sia Fuel
227862370,39.982661,18.127021,Unknown
227862790,44.631184,10.9618924,Agip
227862991,45.0452555,9.7281486,Agip
227862998,44.961513,9.905596,Area di servizio Total - Arda Ovest
227864492,45.578461,8.826061,Tamoil
227864867,45.82653,11.835699,Q8
227865059,42.7755925,11.1150508,Conad self 24h
227865257,42.7613235,11.1214281,Eni
227865258,42.7729209,11.113745,Eni
227865449,42.7684841,11.1192509,Agip
227866230,40.0165923,18.1558885,Erg
227866435,45.1886926,9.1364215,Erg
227866859,45.7934073,11.9940648,Metano
227867072,45.5480705,10.1602885,Unknown
227867279,45.7485464,12.1094216,Costa Carburanti
227867488,41.733745,12.653745,Eni Station
227868331,43.8499795,10.5005181,Q8
227868555,44.794243,10.611661,Agip
227868771,44.763072,10.597888,Agip
227868956,44.752367,10.597118,Erg
227869161,44.781825,10.608265,IP
227869343,44.689519,10.618621,Agip
227869535,44.647117,10.608201,Q8
227869730,44.405092,12.1870704,Agip
227869923,44.4988926,12.0543942,Robgas
227869927,44.9026336,9.0513367,Erg
227870317,45.8263016,12.0104296,Esso
227870711,43.748146,11.232968,Q8
227870713,43.7725968,11.20996,Total
227870906,43.586584,13.52461,Ro.Ma. Srl
227870910,43.5855232,13.3415569,Q8
227871093,44.999153,7.515335,Esso
227871297,44.9935922,7.4945359,Api
227871711,45.001804,7.523607,Q8
227872081,45.733309,12.133098,IP
227872269,45.3673775,11.872089,AF Petroli
227872270,45.231268,11.367578,Unknown
227872440,44.665967,10.642716,Ego
227872637,44.6757322,10.6027045,coop via Inghilterra
227872831,44.628428,9.333272,IP
227872833,44.557128,9.2826311,Distributore Europa
227872835,44.453325,9.0866801,Q8
227872839,44.438958,9.131666,Total
227873231,44.360359,9.1451827,IP
227873458,44.3465358,9.1588555,Api
227873650,44.3930301,9.04573,Sant'Ilario Nord
227873847,44.3924795,9.0459812,Q8
227874269,44.6041286,8.9544207,Tamoil
227874669,44.760935,8.838367,IP
227874862,44.760093,8.83702,IP
227875400,46.1881286,13.116166,Tamoil
227875602,43.959692,12.751672,Agip
227876127,45.4178895,11.8539755,Esso Express
227876282,45.3971607,11.8347657,Q8
227876283,45.4349592,11.8911844,Esso
227876287,45.4103962,11.2341859,Esso
227876445,45.4117566,11.2317462,Eni
227876450,45.4487292,10.5289131,Ip
227876608,45.483684,9.382984,Erg
227876986,45.423825,9.293092,Tamoil
227876998,45.9060218,12.336427,IP
227877003,45.922498,12.363396,Esso
227877007,45.5328659,10.150254,Erg
227877009,45.5320929,10.1494284,IP
227877187,45.594621,9.965243,Total
227877998,45.575175,9.3921722,Eni
227878387,44.9211194,8.5936067,Carbotrade Gas
227878999,46.102072,12.188172,Energica_Tv
227879223,45.4771657,12.2321657,San Marco Petroli
227879872,45.735854,12.127568,Q8
227880246,45.4540907,11.9230756,Q8
227880419,45.81911,12.201605,Tamoil
227880597,45.805739,12.19079,Api
227880971,45.370185,11.898086,Q8
227881342,45.38956,11.656666,Bogoni
227881517,45.409011,11.543176,Berica Carburanti
227881872,40.9262893,14.7839443,IP
227883169,44.413413,12.220107,Agip
227883184,44.4344498,12.2422663,Eni
227883189,44.40816,12.243555,Europam
227883193,44.537381,12.158046,Avia
227883198,45.0744766,7.5272533,IP Rivoli Corso Torino
227883209,41.8456084,12.484933,Esso
227883211,45.1181547,7.7104554,Oil Italia
227883551,45.121923,7.703331,IP
227883748,45.0367015,7.6717274,Api
227884152,44.6216675,11.420168,Agip
227884337,44.4566759,11.280768,Eni
227884909,46.758391,12.1028276,Total
227885102,45.8040738,11.8928649,Oil Italia
227885285,44.826892,11.686524,Agip
227885459,44.79604,11.79245,IP
227885630,44.8088412,11.6928993,Beyfin
227885972,44.7486265,11.9147858,Unknown
227886158,44.7832473,11.7363218,Ip
227886502,44.8788517,11.5695146,Unknown
227886681,44.822658,11.635589,Q8
227886853,44.7452207,11.9481759,IP
227887035,42.7187838,10.9906008,Marina Carburanti
227887037,45.0433771,9.7385806,Eni
227887038,44.857375,9.08329,Indipend.
227887629,45.900581,12.110828,Tamoil
227887801,46.1126812,11.1068459,Esso
227888174,39.9901026,8.6414514,Esso
227888716,40.948333,14.282803,Esso
227888880,45.9333788,12.3749637,Tamoil
227889057,45.956944,12.360278,Agip
227889058,45.957574,12.350135,Q8
227889059,44.419323,12.218095,Esso
227889061,44.425931,12.213863,Esso
227889066,46.1878019,11.1270123,Agip
227889250,46.155252,11.103322,Q8
227889439,46.146394,11.099337,Esso
227889440,42.135368,12.6036049,Q8
227889442,45.585826,9.357844,TotalErg
227889447,44.0615064,12.5746547,ENI station
227889450,43.8539001,11.1666757,Carrefour
227889453,45.903814,12.331682,Indipend.
227889457,45.9319709,12.4052861,IP
227889460,44.566002,11.2430309,Esso
227889472,44.407513,12.210545,Tamoil
227889972,45.0396296,8.0317863,Tamoil 6882
227890458,44.758086,8.794191,IP
227890634,44.75609,8.798203,Eni
227890636,44.747522,8.811716,Keropetrol
227890643,45.6589724,11.9375524,Eni
227890648,45.547551,11.923943,Vega
227891152,44.4525292,8.8923561,IP
227891332,44.9054198,8.8866323,Ratti
227891488,44.3006354,9.3589203,IP
227891675,44.109043,9.953431,Q8
227891683,44.174663,9.61853,Eni
227891686,43.9523849,10.2373219,Total
227891691,43.9611861,10.222741,IP
227891698,43.509511,10.326945,Agip
227891705,43.316361,10.513406,ACI
227891706,43.7734481,10.3345406,Tamoil
227891868,43.7872,10.3234153,Tamoil
227892030,44.3898398,8.9930378,Q8
227892214,45.968751,12.314687,IP
227892903,45.9351638,12.4161194,Eni
227893110,45.0415518,11.7096114,Q8
227893301,45.041382,11.710715,Esso
227893478,43.4857782,10.3315585,Q8
227893659,43.4873527,10.3306199,ACI
227893666,43.88627,10.253452,Tamoil
227893668,44.0592709,10.0487457,IP
227893676,44.1169984,12.4084058,Esso
227893679,44.049961,12.5996,Q8
227893699,45.5403605,9.3367426,Q8
227893701,45.7739805,12.2560556,Esso
227893703,46.347362,11.0796928,Tamoil
227893706,38.185105,13.302834,Eni
227893894,46.2154099,11.088811,Esso
227893897,46.3293475,11.0642664,Esso
227893909,45.5666927,8.1745121,Esso
227894264,45.575634,8.1862855,IP
227894436,45.9097374,12.2761385,energyca
227894834,43.4462138,13.5540438,Q8
227894837,43.8329326,13.0117687,Q8
227895023,43.8895426,12.8714938,Q8
227895026,43.272159,13.6568,Q8
227895027,43.68727,12.839756,Unknown
227895029,43.6922562,12.8173775,Unknown
227895032,43.6895673,12.8256125,Unknown
227895361,45.4239078,9.1174091,keropetrol
227895528,45.011073,7.5144491,Esso
227895529,45.0132782,7.5035341,Eni
227895530,45.0158547,7.4924785,Q8 self
227895539,45.0267981,7.4515238,AC
227895544,45.0755375,7.394973,Tamoil
227895546,45.041382,7.362651,Eni
227895555,45.415466,9.119913,Total
227895559,46.0036143,11.1263029,Esso
227895561,43.751397,11.243084,Q8
227895565,43.748746,11.234186,Esso
227895727,43.748975,11.234068,Agip
227895891,43.7429234,11.2256473,Agip
227896060,43.7440458,11.2266945,IES
227896223,43.7451185,11.2276386,Esso
227896601,37.7192733,15.1658905,Sicilpetroli
227896787,37.719736,15.1805714,Eni
227896977,37.7214439,15.1818068,Eni
227897148,43.7750095,11.1864637,Api
227898440,46.384286,12.117233,Tamoil
227898458,44.1776683,12.0769547,Gep Carburanti
227898460,44.204778,12.389695,Agip
227898469,46.244941,12.297306,Repsol
227898645,46.247983,12.298315,Agip
227898809,39.3592785,9.0053352,IP
227899008,46.257117,12.298623,IP
227899376,39.3588167,9.0051833,Agip
227899382,46.0759963,11.2071347,Agip
227899529,46.0450899,11.2350485,IP
227899697,46.0488907,11.2353864,GNP
227900213,46.0444502,11.4232665,Esso
227900396,46.20125,12.28868,Tamoil
227900589,45.4043369,11.0636226,Ip
227900777,45.4099522,10.9042405,Q8 - Catullo
227901170,45.442443,10.78145,Metano
227901534,45.4478521,11.8452279,Ip
227901715,45.4492873,11.8451224,Q8
227901881,46.068552,11.2251508,Agip
227902767,42.620983,14.057323,Q8 Easy
227902769,43.3210622,13.4268148,Q8
227903115,45.328066,9.102913,Tamoil
227903294,43.9265752,12.320518,Q8
227903463,45.407602,9.127412,Esso
227903631,45.4250543,9.1117295,Q8
227903911,45.343282,7.764791,Unknown
227904349,43.7666861,11.1857179,Q8
227904476,43.7650092,11.1780923,Agip
227904667,45.457399,9.094883,Q8
227904948,45.423316,9.112097,Agip
227905401,45.4983056,11.9061326,Unknown
227905645,45.489321,11.902485,San Marco Petroli
227905878,45.436504,11.8952172,San Marco Petroli
227906151,44.800113,11.5740028,Total
227906402,44.466343,12.087847,Agip
227906653,44.5083523,12.0405139,Europam
227906870,44.4654376,12.0889537,Tamoil
227907075,44.439432,12.13977,Api
227907226,44.430141,12.152166,IP
227907430,44.4149693,12.1699641,Unknown
227907664,44.3761022,12.223414,Q8
227908029,44.3096848,12.2847948,Repsol
227908190,44.34697,12.261416,IP
227908193,44.262286,12.3326375,IP
227908195,44.2556132,12.3398732,Erg
227908201,45.2557523,8.7418946,Erg
227908214,45.473893,8.649475,IP
227908217,44.201884,12.388888,Total
227908222,44.193094,12.397529,Tamoil
227908336,44.187395,12.407274,Eni
227908453,44.174871,12.41649,IP
227908563,44.149443,12.444208,Q8
227908691,44.118102,12.47471,Esso
227908984,44.104533,12.488226,Esso
227909125,37.5091835,15.0584546,Q8 Easy
227909300,44.094917,12.505003,Eni
227909441,44.510511,12.03535,Agip
227909729,45.8261422,11.885038,Noaloil
227910110,43.503629,13.499362,Q8
227910113,43.3504657,12.9278606,Q8
227910373,45.781053,8.958578,Sia Fuel
227910525,45.5491368,12.7460788,Costantin
227910663,45.3294054,12.1279647,Noaloil
227911305,45.3320672,12.134655,P&R Carburanti
227911427,45.3620298,12.0930703,Tamoil
227911557,45.3628794,12.092794,ENI
227911688,45.3545146,12.0915849,M Carburanti
227911820,45.336106,12.081925,San Marco Petroli
227911940,45.7106058,9.6976365,Q8
227912085,45.73914,9.7436,Api
227912222,45.71932,9.711738,Api
227912463,46.0756762,10.9959701,Esso
227912596,46.0469578,10.9515442,Q8 Easy
227913220,45.9784296,12.3856044,Tamoil
227913407,45.328519,8.878911,TotalErg
227913845,38.6818015,15.9044381,IP
227913974,44.3476139,11.6964665,Eni
227914099,38.6873771,15.9359434,Esso
227914374,38.1192261,15.6506885,IP
227914499,38.127155,15.652234,Tamoil
227914500,38.1877245,15.5600009,IP
227914614,38.1983672,15.5572002,Eni
227914775,38.2120381,15.561857,Eni
227914929,38.2159697,15.5637096,Q8
227915073,45.996838,11.666166,Esso
227915364,39.9688013,18.0214346,IP
227915502,39.983927,18.081456,Tamoil
227915503,39.976112,18.086656,Unknown
227915509,40.048632,18.003051,Q8
227915512,40.13756,18.062877,Api
227915518,45.7749396,12.8484418,Erg
227915681,42.608901,13.758767,Agip
227915842,39.9502537,18.0323678,IP
227916004,46.0508176,11.485182,IP
227916140,46.0513415,11.4844751,Esso
227916279,46.0342872,11.3951273,Stazione di servizio GNP - Marter
227916405,46.0028164,11.2955451,Eni
227916406,46.058533,11.23017,Q8
227916408,46.0869717,11.105229,Q8 Area Ovest
227916531,46.0872336,11.1059586,Q8 Area Est
227916696,43.7435311,11.2262396,Erg
227916697,43.745646,11.228156,Beyfin
227916815,43.8329019,10.5561977,IP
227916816,43.8316992,10.5558404,Fast Fuel
227916960,40.017478,18.044712,Menga Petroli
227917104,40.148209,18.077874,Erg
227917252,39.991945,18.075278,Unknown
227917388,39.995441,18.069397,Api
227917525,44.857468,8.8767633,Ratti
227917796,42.406922,13.305951,Q8
227918099,42.228354,14.387001,Q8
227918424,42.251389,14.5075,Q8 Easy
227918608,42.3627272,14.1363801,Q8 Easy
227918964,42.4445813,14.2155077,Q8 Easy
227919275,41.4750316,14.0497984,Q8
227919408,41.683277,14.337662,Q8
227919714,45.481664,10.239687,Total
227919883,39.9703616,18.0890482,Avio Lamp
227920055,39.9672,18.090416,Total
227920215,39.9609035,18.090947,Total
227920570,45.289026,9.84257,Esso
227920721,46.0630959,13.2273044,Eni
227921504,45.6686277,12.2251845,Eni
227921949,41.3199104,16.2597587,Eni
227921950,43.6681921,10.5245025,Q8
227921952,45.7600425,7.0301176,Agip
227922125,43.7725,11.152778,Metano
227922615,45.052419,7.588345,Q8
227923316,45.3993096,12.1452161,2P Carburanti
227923321,45.4249143,12.1769133,Ego
227923486,45.5311218,11.5017135,Esso
227923893,40.062704,17.997378,Esso
227924226,45.302539,9.487622,Agip
227924919,45.4457458,12.2059563,Vega
227924921,45.380898,11.771304,Unknown
227925677,44.1063455,10.4075231,Tamoil
227926044,45.435465,9.097334,Esso
227926243,45.4274448,9.10784,Esso
227926772,45.486256,9.244255,Esso
227926971,40.944806,14.299028,Esso
227927132,40.940344,14.303534,Eni Station
227927303,39.2300252,9.2230114,Agip
227927658,43.285578,13.722353,Chienti Ovest
227927828,45.5085061,10.253826,Unknown
227928408,45.5392364,10.2320021,ENI
227928813,45.5606836,10.2098172,Unknown
227928814,40.398243,17.269526,IP
227928816,45.3586968,10.1444552,TotalErg
227928988,44.8196177,8.5951391,Esso
227929188,45.6262837,8.8577863,Eni
227929389,45.2,11.395556,Unknown
227930172,43.84928,10.525801,Q8 Easy
227930573,46.0268868,12.2993485,Api
227930797,44.9968615,7.5732572,IP
227931012,45.6781174,12.2508915,Esso
227931015,45.6486915,11.9445321,Metano
227931194,45.869528,12.2485128,Metano
227931402,45.678943,12.265565,Metano
227931619,45.8236532,12.217211,Erg
227931622,45.784449,12.13927,TotalErg
227931999,46.0683449,12.5865581,LORO
227932207,46.0938289,12.5957715,IP
227932402,46.0380017,12.6143167,Agip
227932588,46.051858,12.602343,Agip
227932972,46.0630539,12.5977319,Q8
227933379,44.4355764,8.9617375,Metano
227933381,45.612266,9.034948,Esso
227933386,46.348083,11.265682,Esso
227933566,45.6355519,11.9745259,Indipend.
227933743,42.4447455,14.049431,Martina Carburanti
227933973,42.4908666,14.0002602,Eni
227934788,45.6234626,9.3102911,Esso
227935181,45.671876,12.169238,Q8
227935580,46.8896168,11.4305909,Unknown
227935582,43.842033,11.102951,Agip
227935585,45.165004,9.017115,Total
227936547,45.373554,10.845394,B-Petrol
227937193,45.36495,10.8463705,Tamoil
227937368,44.5156866,11.0219075,IES
227937369,45.3641284,10.8609669,Agip
227937542,44.765525,11.490077,Agip
227937543,45.5869379,11.8064133,Costantin
227937931,40.8209085,14.172013,IP
227938311,40.8210783,14.1720593,Q8
227938313,40.8206818,14.1706257,Total
227938696,43.9984743,10.5581372,Eni
227938697,45.39619,10.847025,Tamoil
227938699,41.894786,12.565811,Eni
227938715,45.798947,8.802023,Eni
227938902,44.4920396,11.2606537,Eni
227939083,45.709667,8.90149,IP
227939454,45.8698121,12.2659431,Stop & Go
227939646,45.052969,12.068267,Q8
227939648,45.0960418,12.0571334,Qui Risparmio
227939651,45.120684,12.075493,Agip
227940049,45.3786573,11.9126818,Erg
227940450,45.3555368,11.9492205,Eni
227940655,45.3228582,11.9974934,Tamoil
227940838,45.316969,12.006512,IP
227941198,45.3000326,12.0302538,Q8
227941364,45.28908,12.03094,IES
227941368,45.280941,12.029085,Oil Planet
227941559,45.505219,12.626016,IP
227941923,45.558475,12.576084,Q8
227942075,45.6355228,12.4256699,Q8 Easy
227942269,45.646008,12.324209,IP
227942270,45.6853594,12.2450949,Tamoil
227942275,45.6897696,12.2489798,Costantin
227942289,43.772932,11.213763,Q8
227942441,41.863547,12.531719,Q8
227942831,45.3596021,9.3106211,TotalErg
227943563,45.0532139,7.6651446,Torino Re Umberto
227943762,40.744099,8.560318,Esso
227943765,44.9685266,8.8789626,Unknown
227943767,42.846552,13.684158,Unknown
227943771,40.8395405,14.1994708,Q8
227943774,44.1620011,10.2398837,Kassa
227943787,40.8473655,14.2249277,IP
227943795,45.578874,9.93516,Esso
227943800,40.838363,14.2006312,Erg
227943803,40.8311006,14.1897147,Esso
227943807,43.7650031,11.2061809,Eni
227943956,43.7659275,11.2068515,IP
227944143,43.7761328,11.4274115,Agip
227944324,43.7648738,11.2025342,Eni
227944689,43.7744241,11.1994492,Tamoil
227944858,43.7642962,11.2006396,Shell Express
227944861,43.7046308,10.4355041,IP
227945044,43.699503,10.3967066,IP
227945045,40.8270624,14.2056246,TotalErg
227945046,44.3192548,8.4736137,GPL GasAuto
227945048,43.881052,10.48498,Q8
227945236,43.8541572,10.3611458,IP
227945420,43.8573475,10.3511753,Eni
227945600,43.8826372,10.2961583,Total
227945784,43.8796009,10.2914596,Metano Sprint
227946124,43.8769469,10.2883887,IP
227946318,43.8692116,10.2596473,Q8
227946675,43.8875999,10.2442249,Eni
227946851,43.8987833,10.2224306,IP
227946854,43.905607,10.236179,IP
227946858,43.9169866,10.2553126,Q8
227946861,43.9390298,10.299365,Paoli Carburanti
227946865,43.9389904,10.3002711,IP
227947045,43.9238749,10.326251,Esso
227947441,43.7715441,11.4268168,Total
227947446,43.7687639,11.3168278,Beyfin
227947455,43.8329189,11.160481,Sarni Oil
227947462,43.6497551,11.4640452,IP
227947466,43.7291859,11.3337445,Esso
227947469,45.788901,9.239105,Tamoil
227947475,43.83561,11.159964,Unknown
227947476,43.8189453,11.4839848,IP
227947822,43.7653446,11.1661718,Total
227947823,43.7657426,11.1558851,TE
227947828,41.0072793,14.1191424,Eni Station
227947831,41.073912,17.0581459,IP
227947836,40.963231,14.306994,IP
227947844,40.978602,13.986948,Total
227947850,41.0197784,13.974513,IP
227947870,40.832468,14.206,Esso
227947873,40.817739,16.425462,Stazione Servizio Di Gramegna Vincenzo
227947877,40.8210052,16.4521811,Metano
227948064,43.524788,13.523305,Shell express
227948066,45.050604,7.620472,Esso
227948251,45.614827,9.3108989,Alfa Petroli
227948707,45.326595,8.760674,Erg
227948933,45.592119,11.85766,Esso
227949164,45.950762,12.661572,Esso
227949719,45.4438612,9.1162148,Esso
227949996,41.661514,13.461671,Repsol
227950225,43.510999,11.5959906,Agip
227950462,40.8472185,14.2417229,Tamoil
227950700,45.0847685,7.6925367,Eni
227951086,45.191005,8.941305,Esso
227951674,45.424064,11.878472,Esso
227951676,45.7192466,12.2852173,Tamoil
227951866,41.908989,12.4927176,Api
227951868,39.23705,9.124925,Esso
227952055,45.241838,7.973703,Esso
227952259,43.8420546,10.4884566,TotalErg
227952462,44.757427,10.943702,Agip
227952463,45.7889421,11.4118959,Agip
227952466,44.5403655,11.3595951,IP
227952468,44.1831332,10.3014549,IP
227952644,44.1133962,10.2823068,Q8
227952829,44.1293357,10.4115999,Total
227952845,43.4361595,12.8730712,Tamoil
227952852,44.1115378,9.847551,Tamoil
227953705,44.3527539,9.2177269,Q8
227954135,45.3120429,8.8659932,Api
227954341,45.3121123,8.8655151,TotalErg
227954565,45.193954,8.928988,Unknown
227954762,45.095761,8.907251,Tamoil
227954976,45.0969537,8.9074587,Esso
227955196,45.0985327,8.9056858,TotalErg
227955415,45.5692182,8.9437599,Keropetrol
227955624,45.562359,8.953959,Esso
227956060,44.0752086,10.4813627,IP
227956723,45.378675,8.987943,Eni
227957151,44.971958,9.83892,Eni
227957347,45.303419,8.8702135,Unknown
227957353,45.248229,8.905363,Tamoil
227957356,45.1619318,8.9457232,Agip
227957364,41.922604,12.42242,Agip
227957369,40.8398896,14.1984316,Esso
227957377,41.9179279,12.4555256,IP
227957390,40.8410365,14.2173034,Esso
227957395,44.4940202,11.3951337,BC Energia
227957579,40.628432,16.938107,Agip
227957792,43.6802645,10.3793755,Beyfin
227958010,45.685744,11.948716,Esso
227958011,44.8895297,8.859434,Q8
227959129,44.4563809,7.6639562,Faccia da Bar
227959354,44.3314159,7.4938712,Esso
227959584,44.3264438,7.4853422,Eni
227959769,45.002066,7.64877,Q8
227959978,44.3851952,7.5347422,Unknown
227960197,44.3887748,7.5390968,Cuneo
227960624,40.7691633,14.505107,Indipend.
227960835,44.5250636,11.3309315,Api
227961039,45.001292,12.199191,IES
227961041,43.7878122,11.245188,Agip
227961058,45.586323,12.050006,Unknown
227961070,43.791625,10.403699,IP
227961074,43.780498,10.393469,Eni
227961077,43.7861181,10.3623794,IP
227961082,43.7936678,10.3559364,Total
227961088,43.7937597,10.3550448,Total
227961091,43.882359,10.575966,Tamoil
227961295,43.8792771,10.5961414,Q8
227961502,45.93167,12.657538,SMP
227961505,44.6702166,8.9059506,Ip
227961509,44.604183,8.9529279,Europam
227961514,43.8413912,10.5832028,Tamoil
227961522,44.5702525,8.9459077,Esso
227961524,44.569504,8.9461104,Agip
227961714,44.5673675,8.9547193,Esso
227961930,43.7817892,10.5921418,Giap
227962139,45.715977,12.20921,IP
227962355,44.918747,9.607372,Q8
227962971,40.458776,17.296638,IP
227963175,45.007028,7.530586,Sandro Amato
227963367,45.017047,7.6479419,Erg
227964200,44.18418,10.29915,IP
227964202,44.1960291,10.3043031,4 Petroli
227964204,44.161565,10.393989,Q8
227964206,44.1295919,10.4107692,IP
227964397,39.2174622,9.1268509,IP
227965019,44.15559,10.24741,4 Petroli
227965420,45.0557276,9.6255213,Agip
227965422,45.055276,9.499236,Tamoil
227965427,45.054055,9.48107,Erg
227965429,45.0563542,9.4519426,Agip
227965434,45.055003,9.6556975,Q8 Easy
227965444,44.0431646,10.6831227,Tamoil
227965446,43.9183528,10.6487774,Tamoil
227965455,45.4426242,9.1593255,Romolo s.a.s.
227966037,46.014722,13.108924,IP
227966038,44.159186,12.4277897,Erg
227966046,45.6881472,11.8848158,Q8
227966051,45.7121426,11.8682598,Total
227966443,45.7686772,11.7726928,Costantin
227966445,43.817556,10.493376,Tamoil
227966450,43.83905,10.533877,Esso
227966459,43.858796,10.271761,Erg
227966645,43.863917,10.267298,Q8
227966848,43.8268985,10.2918709,Q8
227967226,43.8681777,10.259038,Esso
227968235,45.527687,11.496177,Api
227968466,45.530277,11.499978,G.P.L. Auto
227968467,45.08287,7.678025,Total
227968685,45.10555,7.65746,Tamoil
227969403,45.2562737,8.8690953,Q8
227969643,45.164745,8.7912205,Q8
227969823,45.150111,8.825626,Total
227970810,45.6113996,11.9868862,Q8
227970811,44.5328979,11.2689752,Q8
227970813,45.4777382,12.2324659,IP
227971029,43.5240793,13.2362534,Unknown
227971031,45.5089123,12.2663516,Total
227971039,44.9125,8.608056,IP
227971043,44.8863404,8.6154229,Unknown
227971051,44.9032472,8.6063626,Esso
227971432,45.4914011,9.2255781,Esso
227971632,44.91,8.6258333,Api
227971761,44.938618,8.624783,Erg
227972424,44.888445,8.598556,Q8
227972625,44.967136,8.610492,Area di servizio Tamoil 4127
227973023,45.3741411,8.1507889,NI008556 - Santhià
227973420,44.6067041,10.6812596,Agip
227973805,40.884248,14.216961,Metano
227973807,45.0938302,7.3749993,Q8
227973808,45.1049934,7.3361176,SocoGas Chiusa San Michele
227973999,45.9615862,12.7047137,Unknown
227974201,41.872217,12.443106,Total
227974386,45.427105,11.887019,Agip
227974591,45.4339669,11.9475157,Agip
227974810,45.4243649,11.971972,Major
227975015,45.4211702,11.9805162,Costantin
227975016,45.4108345,12.0040058,Q8
227975018,45.416437,12.025287,Vega Carburanti
227975024,45.442652,12.148992,Q8
227975027,45.4503075,12.1684541,Api
227975220,45.4485033,12.1941118,Tamoil
227975222,45.4492862,12.2028313,Q8
227975615,45.606562,12.236087,Api
