transaction_id,amount,erogation_type,card_id,fuel_price,time,employee_id,vehicle_id,latitude,longitude
U_6022,32.76178735528673,service,U_010,2.1976542810413515,2024-11-01,U_010,U_001,45.130283,7.748183
U_6023,37.39419929765759,service,U_010,1.0583808627775775,2024-11-01,U_010,U_001,45.527261,8.074629
U_6024,28.847702937213306,service,U_008,2.144462553866545,2024-11-01,U_009,U_012,44.7534871,10.2268327
U_6025,41.34226657457316,service,U_003,1.4080495347645416,2024-11-01,U_014,U_018,43.9763735,8.1581097
U_6026,41.75957542024251,self,U_017,1.6578814097509555,2024-11-01,U_001,U_007,40.3355703,15.0034913
U_6027,24.49173838187142,service,U_011,2.0758544289752896,2024-11-01,U_000,U_002,40.8868426,9.4931643
U_6028,22.433147089939173,service,U_011,2.289531703418697,2024-11-01,U_000,U_002,40.8931508,9.5705938
U_6029,31.570342966330745,self,U_002,2.1465330875735837,2024-11-01,U_006,U_010,45.5756922,12.6757325
U_6030,56.84341101100668,service,U_014,1.2480074509440957,2024-11-01,U_018,U_006,45.0083061,7.5458109
U_6031,32.83908989966546,service,U_000,1.2072522685915688,2024-11-01,U_008,U_009,41.2097726,14.2403526
U_6032,57.64899572370998,service,U_017,1.29559518109663,2024-11-01,U_001,U_007,40.4547945,15.5327421
U_6033,32.930086574978446,self,U_015,1.465440939220975,2024-11-01,U_001,U_007,40.7499556,15.2426811
U_6034,58.28950371570404,self,U_011,1.6784062339208132,2024-11-01,U_000,U_002,41.2384201,9.1957644
U_6035,29.69697722679909,service,U_018,1.0147460730602225,2024-11-01,U_018,U_006,45.0533371,7.6834262
U_6036,46.964768911334495,service,U_003,1.3014859675355301,2024-11-01,U_014,U_018,43.8468356,7.6239444
U_6037,40.79046969047377,self,U_003,1.030943606600525,2024-11-01,U_014,U_018,43.8255256,7.7713134
U_6038,22.35908979818636,self,U_001,2.1608495707364606,2024-11-01,U_013,U_019,45.7269901,8.7997575
U_6039,36.45971318366149,self,U_007,1.4455396775329579,2024-11-01,U_003,U_011,45.712302,9.2021063
U_6040,24.4304196803391,service,U_005,1.9742940620404286,2024-11-01,U_018,U_006,45.012202,7.5814386
U_6041,52.49005711105177,service,U_014,1.4236370924654114,2024-11-01,U_018,U_006,45.0764527,7.6489271
U_6042,15.8483610402555,service,U_010,1.2368673245223587,2024-11-01,U_010,U_001,45.5600582,8.0581991
U_6043,10.272428663336838,self,U_010,1.5520625651146338,2024-11-01,U_010,U_001,45.692388,8.2993213
U_6044,39.808005760171525,self,U_012,2.380541024490132,2024-11-01,U_011,U_007,40.8085077,15.1148376
U_6045,11.563088018353165,service,U_006,2.0346316373227213,2024-11-01,U_013,U_019,45.320557,8.8719265
U_6046,19.974478593642367,self,U_010,2.2585042778367086,2024-11-01,U_010,U_001,45.5500681,8.0722633
U_6047,25.59403135528151,service,U_012,1.198041354288013,2024-11-01,U_011,U_007,40.2463846,15.2726859
U_6048,37.27547584068541,self,U_009,2.3241072255117654,2024-11-01,U_013,U_019,45.7340454,9.629788
U_6049,56.32132918926279,service,U_019,2.2953623092971767,2024-11-01,U_007,U_000,41.5911859,14.669019
U_6050,29.232047135218966,self,U_010,1.7000304812302867,2024-11-01,U_010,U_001,45.3624994,8.1714606
U_6051,12.570287077413575,service,U_015,1.3064605855768274,2024-11-01,U_001,U_007,40.9415757,14.9697766
U_6052,29.508745151088196,self,U_018,1.9011254621483307,2024-11-01,U_018,U_006,45.7261061,8.2665327
U_6053,43.14998088081499,self,U_001,1.480156081521881,2024-11-01,U_013,U_019,45.9131823,9.3234319
U_6054,24.987537807719853,self,U_005,1.2608361892008098,2024-11-01,U_018,U_006,45.470936,7.924232
U_6055,36.243396788587965,self,U_008,1.8583526315162135,2024-11-01,U_009,U_012,44.737623,10.238459
U_6056,35.8949557556342,service,U_010,1.6451793807647648,2024-11-01,U_010,U_001,45.2166888,7.611291
U_6057,43.60631849540402,service,U_017,1.972495753698331,2024-11-01,U_001,U_007,40.2676363,15.0420629
U_6058,54.08948636305442,service,U_007,2.268557031551088,2024-11-01,U_003,U_011,45.302539,9.487622
U_6059,50.91813516247012,self,U_008,1.8588565442400895,2024-11-01,U_009,U_012,45.1358447,10.7262652
U_6060,38.796451639982365,self,U_011,1.1407727901069156,2024-11-01,U_000,U_002,41.0681349,9.4429813
U_6061,26.736823564247317,service,U_012,2.3036280732712937,2024-11-01,U_011,U_007,40.645738,15.8040363
U_6062,12.140097681406612,self,U_002,2.4848469589290465,2024-11-01,U_006,U_010,45.7608984,11.9930357
U_6063,19.974844427090407,service,U_015,1.874170859305889,2024-11-01,U_001,U_007,41.0374127,15.773229
U_6064,38.61712927582499,self,U_011,1.915897136998073,2024-11-01,U_000,U_002,41.1801923,9.3863828
U_6065,40.4115535643449,service,U_002,1.9967858384236914,2024-11-01,U_006,U_010,45.6837512,11.7149127
U_6066,45.933451757463025,self,U_011,2.358670505281369,2024-11-01,U_000,U_002,40.905187,9.099291
U_6067,52.13613093955411,service,U_007,2.157845328570951,2024-11-01,U_003,U_011,45.5249596,10.1557244
U_6068,25.0815447570519,self,U_013,1.2266616574038849,2024-11-01,U_000,U_002,41.2384201,9.1957644
U_6069,34.47107718048625,self,U_015,2.0077016120509006,2024-11-01,U_001,U_007,40.2268179,15.5595534
U_6070,22.38732537560288,self,U_006,2.152204288705404,2024-11-01,U_013,U_019,45.6322994,9.5980328
U_6071,16.15308502457674,self,U_010,2.3453475945038145,2024-11-01,U_010,U_001,45.067164,7.6969267
U_6072,23.823925365446485,self,U_006,1.4024758460237765,2024-11-01,U_013,U_019,45.3052351,8.8528719
U_6073,58.219421604952686,service,U_003,1.2257134419677778,2024-11-01,U_014,U_018,43.8273349,7.7955178
U_6074,11.562514260225607,service,U_008,2.117193093981487,2024-11-01,U_009,U_012,44.6089913,10.5506022
U_6075,52.20251158273614,self,U_014,1.2812806438190367,2024-11-01,U_018,U_006,45.0927921,8.0895297
U_6076,11.98858095550597,service,U_001,1.7032704848153486,2024-11-01,U_013,U_019,45.8364829,9.0658114
U_6077,54.69421195134615,self,U_015,1.8608216772792616,2024-11-01,U_001,U_007,40.9134822,15.7300454
U_6078,52.71782495023353,service,U_016,2.0664293212277114,2024-11-01,U_017,U_009,41.1939143,14.0409659
U_6079,41.91603330212176,service,U_008,2.1365306356797857,2024-11-01,U_009,U_012,44.7727216,11.0912702
U_6080,29.933434957310432,service,U_008,1.4540282596552676,2024-11-01,U_009,U_012,44.8110002,10.8017761
U_6081,23.000975373137248,service,U_008,2.124639450771072,2024-11-01,U_009,U_012,44.3244084,10.6472754
U_6082,34.249151509556384,service,U_006,1.6269065428418852,2024-11-01,U_013,U_019,45.8550937,9.4121728
U_6083,27.37559602724615,service,U_000,1.5910119397077593,2024-11-01,U_008,U_009,41.6701006,13.322053
U_6084,26.29785029284333,self,U_016,1.5743374364565885,2024-11-01,U_017,U_009,41.6750287,13.2874847
U_6085,51.07626526815189,self,U_007,1.4316051087026456,2024-11-01,U_003,U_011,45.322486,9.1871151
U_6086,18.868764344735,service,U_009,1.740737481084259,2024-11-01,U_013,U_019,45.000465,8.96096
U_6087,43.80645767998829,service,U_002,1.982361553336089,2024-11-01,U_006,U_010,45.6042728,11.7136468
U_6088,16.79727115918571,self,U_011,1.7422420294628314,2024-11-01,U_000,U_002,40.9055052,8.8007789
U_6089,17.359615790936953,self,U_013,2.2024340006975143,2024-11-01,U_000,U_002,41.2171282,9.4283902
U_6090,36.06736697344171,self,U_008,2.3499399338099156,2024-11-01,U_009,U_012,44.9502561,10.1419151
U_6091,27.72281502039128,self,U_002,1.9623120957425972,2024-11-01,U_006,U_010,45.3961982,11.9866848
U_6092,26.086266720375153,service,U_001,2.0780448155997413,2024-11-01,U_013,U_019,45.280349,9.212026
U_6093,52.73280079576015,self,U_018,1.3196958685228437,2024-11-01,U_018,U_006,45.1931013,8.0956632
U_6094,59.79832975534546,service,U_006,2.0787738041714166,2024-11-01,U_013,U_019,45.3970403,9.486182
U_6095,30.851524585529074,self,U_007,1.60872029253289,2024-11-01,U_003,U_011,45.507001,9.423904
U_6096,27.9957249321887,service,U_004,2.2364025572279966,2024-11-01,U_013,U_019,45.6871932,8.8428693
U_6097,23.395007527625364,service,U_008,1.1666206996388746,2024-11-01,U_009,U_012,44.8174387,10.3254864
U_6098,32.68847807466402,self,U_005,1.5232882904380873,2024-11-01,U_018,U_006,45.0542043,7.6840887
U_6099,39.430885811800366,service,U_000,2.2310241347265762,2024-11-01,U_008,U_009,41.7280033,13.3429343
U_6100,50.940640253191376,self,U_019,2.412210156938018,2024-11-01,U_007,U_000,40.8790037,15.1799821
U_6101,22.08874630638157,self,U_005,2.4435745332638747,2024-11-01,U_018,U_006,45.2256121,7.5307153
U_6102,39.107142637995125,self,U_003,1.7256095052431282,2024-11-01,U_014,U_018,43.8261533,7.7712287
U_6103,34.60812238991978,service,U_016,1.2180757381673128,2024-11-01,U_017,U_009,41.7807351,14.1065966
U_6104,18.126945719750296,service,U_006,1.5757564654200251,2024-11-01,U_013,U_019,45.0078381,9.1096902
U_6105,27.23424024918348,service,U_011,1.335372878439089,2024-11-01,U_000,U_002,40.9217129,9.4827573
U_6106,41.08314059108859,self,U_001,1.0464075784941835,2024-11-01,U_013,U_019,45.5288175,9.6151748
U_6107,45.85812687881979,self,U_004,2.2734768215703003,2024-11-01,U_013,U_019,45.477927,9.195896
U_6108,55.20024639955744,self,U_019,1.8026988812036637,2024-11-01,U_007,U_000,41.4968943,15.312769
U_6109,29.790388441229574,service,U_001,1.8611406716254524,2024-11-01,U_013,U_019,45.784038,9.059944
U_6110,34.10715363731159,service,U_016,1.3894284241200787,2024-11-01,U_017,U_009,41.0815157,14.2667087
U_6111,25.703369391351053,self,U_008,1.3424278182118796,2024-11-01,U_009,U_012,44.1710823,10.8834104
U_6112,34.151465162901765,service,U_014,1.2489506659381435,2024-11-01,U_018,U_006,45.4644968,8.1013417
U_6113,21.35018506085254,self,U_008,1.2556660371485218,2024-11-01,U_009,U_012,44.535497,10.7780801
U_6114,50.14060343417219,service,U_016,2.3527020732597244,2024-11-01,U_017,U_009,41.1271,14.2528994
U_6115,26.10946637246064,service,U_009,2.15033892399872,2024-11-01,U_013,U_019,45.4642109,9.141955
U_6116,29.17080628629135,self,U_004,1.1244998601043719,2024-11-01,U_013,U_019,44.2295844,10.5154812
U_6117,37.04094870437352,service,U_005,2.359235625591751,2024-11-01,U_018,U_006,45.032872,7.617779
U_6118,20.098161231166426,service,U_018,2.1364343471070697,2024-11-01,U_018,U_006,45.2037191,7.6366628
U_6119,55.399577979841425,service,U_017,1.8390597473837997,2024-11-01,U_001,U_007,40.6127838,14.9758861
U_6120,14.368914189845512,service,U_015,1.1949447458926232,2024-11-01,U_001,U_007,40.4045727,15.0180611
U_6121,25.34127194989526,service,U_017,1.7231371793373955,2024-11-01,U_001,U_007,40.8809811,15.399388
U_6122,38.43311499839012,service,U_010,1.696837658962624,2024-11-01,U_010,U_001,45.090107,7.660872
U_6123,39.384398954101854,self,U_013,2.1938928701210614,2024-11-01,U_000,U_002,40.7932723,8.7451524
U_6124,22.56559316035726,self,U_012,2.3706738079246676,2024-11-01,U_011,U_007,40.6416303,15.8094382
U_6125,25.68111807476498,self,U_009,2.053466602897294,2024-11-01,U_013,U_019,45.5596094,9.3366837
U_6126,35.02594154371178,self,U_019,1.5730748319254482,2024-11-01,U_007,U_000,41.0675583,15.086242
U_6127,45.302923501617876,self,U_010,1.5074987826032684,2024-11-01,U_010,U_001,45.0335388,7.679686
U_6128,35.02665472098688,self,U_002,2.4368929041688694,2024-11-01,U_006,U_010,45.4501817,12.0775394
U_6129,26.845406016807203,self,U_017,1.8088427994886258,2024-11-01,U_001,U_007,40.460764,14.9704087
U_6130,18.480580084278735,self,U_013,1.3847122232038955,2024-11-01,U_000,U_002,40.9301687,9.4614192
U_6131,37.281526762947266,service,U_019,1.7320947635537078,2024-11-01,U_007,U_000,40.8809811,15.399388
U_6132,49.85779002890753,self,U_007,1.7428103659869558,2024-11-01,U_003,U_011,45.5923348,10.1069405
U_6133,56.47621244028574,self,U_002,1.6138293106546808,2024-11-01,U_006,U_010,45.4743543,12.0276266
U_6134,34.68308111173919,service,U_007,2.136155186920555,2024-11-01,U_003,U_011,45.3979434,9.2533328
U_6135,29.738632157138277,service,U_010,1.5874684514507234,2024-11-01,U_010,U_001,45.109218,7.72886
U_6136,30.464519301761154,self,U_000,1.6923271332193235,2024-11-01,U_008,U_009,41.2720866,14.182861
U_6137,23.505974252021502,service,U_008,1.6631354453272726,2024-11-01,U_009,U_012,45.0729977,11.1288453
U_6138,21.343426217389826,service,U_018,1.565775457080603,2024-11-01,U_018,U_006,45.0663401,7.6744799
U_6139,47.2677099834554,service,U_001,1.2143689257960881,2024-11-01,U_013,U_019,45.6937668,9.6520069
U_6140,12.831848440834516,service,U_013,1.2333623682504142,2024-11-01,U_000,U_002,40.945743,9.5035507
U_6141,55.389802927315685,service,U_004,1.1976003423055173,2024-11-01,U_013,U_019,45.4750609,9.5335782
U_6142,32.46903504438855,service,U_004,1.528967414467134,2024-11-01,U_013,U_019,45.7245163,9.2152739
U_6143,24.964457772757285,self,U_004,1.1821967360100676,2024-11-01,U_013,U_019,45.6137275,8.9992498
U_6144,43.81409024119601,self,U_007,1.702765975719461,2024-11-01,U_003,U_011,45.1985867,9.181184
U_6145,29.22594877294429,self,U_019,1.577203656370639,2024-11-01,U_007,U_000,41.1468071,15.5207701
U_6146,50.194026101878606,self,U_006,2.1041398406586653,2024-11-01,U_013,U_019,45.416889,9.205298
U_6147,12.363750666063474,self,U_014,2.16123072139513,2024-11-01,U_018,U_006,45.0322341,7.525677
U_6148,50.35982619501486,self,U_000,1.318671283386819,2024-11-01,U_008,U_009,41.63496,13.53527
U_6149,10.839250722363655,self,U_001,1.3429985276646266,2024-11-01,U_013,U_019,45.667468,9.083596
U_6150,56.40078950291354,service,U_010,1.3983950672786598,2024-11-01,U_010,U_001,45.2907542,8.0556393
U_6151,38.567308766124185,self,U_012,2.3197261276146017,2024-11-01,U_011,U_007,40.7131678,15.6882291
U_6152,10.764091427115071,service,U_011,1.2815876565101307,2024-11-01,U_000,U_002,40.9136098,8.7071372
U_6153,42.15672408946031,service,U_014,1.8527660009880473,2024-11-01,U_018,U_006,45.136801,7.6563382
U_6154,24.29919457284396,service,U_017,1.83863579120503,2024-11-01,U_001,U_007,40.7342632,15.0542239
U_6155,54.80703789250176,self,U_007,1.4428802177030209,2024-11-01,U_003,U_011,45.8943376,10.1440529
U_6156,36.13404267792535,self,U_009,1.0109731562181414,2024-11-01,U_013,U_019,45.474056,8.8797473
U_6157,26.20934945624366,service,U_018,1.7749716804844184,2024-11-01,U_018,U_006,45.6270911,8.1504473
U_6158,19.19218829032505,service,U_011,1.922169236663521,2024-11-01,U_000,U_002,41.2116247,9.3922806
U_6159,39.120817748856254,service,U_009,1.3308572966238974,2024-11-01,U_013,U_019,45.712302,9.2021063
U_6160,31.768382516192915,service,U_019,1.8830545133597083,2024-11-01,U_007,U_000,41.4431373,14.9337448
U_6161,39.73963412944714,self,U_009,1.9096187932916362,2024-11-01,U_013,U_019,45.8215739,9.6735106
U_6162,49.80055677981106,self,U_011,2.0857789180397317,2024-11-01,U_000,U_002,41.0681349,9.4429813
U_6163,50.01953766236697,service,U_010,1.3916884208829625,2024-11-01,U_010,U_001,44.8444271,8.070496
U_6164,41.96447040017889,self,U_007,1.0328670871547248,2024-11-01,U_003,U_011,45.5513903,9.3838886
U_6165,20.909616803723416,service,U_012,1.866325880025618,2024-11-01,U_011,U_007,40.6415022,15.8092069
U_6166,36.203707150066265,self,U_014,2.0499911945516676,2024-11-01,U_018,U_006,45.8099424,8.2696789
U_6167,28.760110395129757,service,U_013,1.599431123065346,2024-11-01,U_000,U_002,40.8956853,8.7613047
U_6168,29.376448628042958,service,U_003,2.265539032222957,2024-11-01,U_014,U_018,43.8147206,7.7824159
U_6169,17.167882994907643,self,U_012,2.3717366197644396,2024-11-01,U_011,U_007,40.2268179,15.5595534
U_6170,29.60864584849324,service,U_001,2.2057877155018533,2024-11-01,U_013,U_019,45.6511463,8.8964735
U_6171,47.22831891521591,service,U_010,1.6865516347987104,2024-11-01,U_010,U_001,45.1950222,7.7885206
U_6172,53.43334974544412,self,U_008,1.6671430158161948,2024-11-01,U_009,U_012,44.6297686,10.9641835
U_6173,44.57678887516436,self,U_003,1.9144604561582983,2024-11-01,U_014,U_018,43.7895317,7.643609
U_6174,11.327686294576674,service,U_008,1.205966941883381,2024-11-01,U_009,U_012,44.70481,10.624132
U_6175,32.37074088923202,self,U_019,2.2666302080892446,2024-11-01,U_007,U_000,41.2954937,14.9067128
U_6176,43.45530869222228,service,U_001,2.2467383720675125,2024-11-01,U_013,U_019,45.6457788,9.2147522
U_6177,21.868910630873266,service,U_016,1.5060149651286168,2024-11-01,U_017,U_009,41.9328402,13.8514257
U_6178,55.26013159309141,service,U_006,2.324972912508241,2024-11-01,U_013,U_019,45.4735071,9.2290977
U_6179,12.755844472543796,self,U_007,1.206188248855427,2024-11-01,U_003,U_011,45.401659,9.590445
U_6180,22.801619437374484,self,U_006,1.5515104346540252,2024-11-01,U_013,U_019,45.5772074,9.4177052
U_6181,48.770236733186344,self,U_014,1.6748733918736618,2024-11-01,U_018,U_006,45.0140456,7.5227515
U_6182,54.45289357948688,service,U_006,1.234852959857854,2024-11-01,U_013,U_019,45.407602,9.127412
U_6183,52.39970186395779,service,U_017,2.456019115185758,2024-11-01,U_001,U_007,40.5140631,15.633175
U_6184,11.85229546051448,service,U_012,1.5547603443963853,2024-11-01,U_011,U_007,40.6415022,15.8092069
U_6185,29.874090788120704,self,U_010,1.2993980320525733,2024-11-01,U_010,U_001,45.455886,8.347496
U_6186,52.80503715722099,self,U_019,1.106344524094592,2024-11-01,U_007,U_000,41.3787057,15.0987084
U_6187,29.20558505591132,self,U_004,1.0093822604663005,2024-11-01,U_013,U_019,45.6587665,9.164137
U_6188,48.480820561257865,service,U_019,1.861498790072332,2024-11-01,U_007,U_000,40.9706022,15.1705999
U_6189,37.15811689245098,service,U_013,1.551386645362764,2024-11-01,U_000,U_002,40.9224567,9.4874395
U_6190,59.37699738322892,service,U_000,1.959274386407298,2024-11-01,U_008,U_009,41.4724976,13.6701626
U_6191,24.257346065469484,self,U_013,1.4494408750096366,2024-11-01,U_000,U_002,41.0587556,9.517122
U_6192,42.88850903536429,service,U_019,1.141091624619302,2024-11-01,U_007,U_000,40.6834396,14.7759818
U_6193,50.970559188242376,self,U_011,1.7213321712777596,2024-11-01,U_000,U_002,40.905187,9.099291
U_6194,34.771969328818166,service,U_019,1.1718061977787908,2024-11-01,U_007,U_000,41.4781441,15.1274674
U_6195,45.158706364301466,self,U_006,2.0963547912100564,2024-11-01,U_013,U_019,45.6238996,9.2239554
U_6196,26.87387194026818,self,U_004,1.295195749627419,2024-11-01,U_013,U_019,45.0553927,9.5087468
U_6197,50.37170691257322,service,U_016,2.4897538383787072,2024-11-01,U_017,U_009,41.0058895,14.1779342
U_6198,58.74674088159919,service,U_015,1.1182948561017971,2024-11-01,U_001,U_007,40.4526794,15.0117303
U_6199,45.400860926540545,service,U_004,2.366567567431611,2024-11-01,U_013,U_019,45.7250436,9.1449069
U_6200,44.89831350840989,self,U_007,1.3595200954489362,2024-11-01,U_003,U_011,45.427323,9.3718824
U_6201,22.903500117914607,service,U_016,2.3987667144448697,2024-11-01,U_017,U_009,41.2276915,13.9335095
U_6202,58.23966526235981,self,U_015,1.2948607681527873,2024-11-01,U_001,U_007,40.9593208,15.8069
U_6203,54.172456390300816,self,U_000,1.7198989491758125,2024-11-01,U_008,U_009,41.3737645,14.1927803
U_6204,26.61340893980278,service,U_008,1.694713036676793,2024-11-01,U_009,U_012,44.7846158,10.8604008
U_6205,47.197870772935275,service,U_006,2.3366687474758496,2024-11-01,U_013,U_019,45.5464254,9.3043985
U_6206,51.869747954453054,self,U_017,2.3291093446376334,2024-11-01,U_001,U_007,40.9883919,15.4779497
U_6207,36.26652462557183,self,U_007,2.3802916663707743,2024-11-01,U_003,U_011,41.920581,12.5469973
U_6208,15.307629919714408,self,U_005,1.954566096641947,2024-11-01,U_018,U_006,45.6739314,8.3453215
U_6209,29.28820776993922,self,U_016,1.9474187166785064,2024-11-01,U_017,U_009,41.5637442,14.1903596
U_6210,32.684198514136625,self,U_001,2.222190277349114,2024-11-01,U_013,U_019,45.717481,9.017808
U_6211,37.91803805912169,service,U_015,1.9383633049791826,2024-11-01,U_001,U_007,40.386644,15.0273
U_6212,27.0450165645106,service,U_002,1.8359372828501228,2024-11-01,U_006,U_010,45.192094,11.885712
U_6213,34.35488664852826,service,U_003,1.813017590186115,2024-11-01,U_014,U_018,44.0542574,8.2135221
U_6214,37.22929230477896,self,U_003,1.3230567982700943,2024-11-01,U_014,U_018,43.7803851,7.6592892
U_6215,47.91086802202767,self,U_012,2.44567153578038,2024-11-01,U_011,U_007,41.0665063,15.3153643
U_6216,53.88246040678031,service,U_006,1.2897946877894684,2024-11-01,U_013,U_019,45.426581,9.304894
U_6217,44.587139170734275,service,U_006,2.440392565831341,2024-11-01,U_013,U_019,45.5464254,9.3043985
U_6218,54.295114998837,service,U_004,1.7339439709470559,2024-11-01,U_013,U_019,45.198207,8.768018
U_6219,35.87704630964771,service,U_015,2.143148462460026,2024-11-01,U_001,U_007,40.6364301,15.8296468
U_6220,53.55731631245812,self,U_008,1.030912124650567,2024-11-01,U_009,U_012,44.7655972,10.8043165
U_6221,28.811153794646433,service,U_001,1.5020061660499597,2024-11-01,U_013,U_019,45.620694,9.223714
U_6222,40.3435711780698,service,U_016,2.173519929652387,2024-11-01,U_017,U_009,40.9795952,14.2263648
U_6223,10.426790979625713,service,U_002,1.5738022357558263,2024-11-01,U_006,U_010,45.7293506,12.6836535
U_6224,51.544493267788354,service,U_007,2.1364372065671895,2024-11-01,U_003,U_011,45.9141682,9.3276027
U_6225,58.966828849948406,self,U_013,1.4751156382305206,2024-11-01,U_000,U_002,41.045826,9.4698788
U_6226,27.002054056554183,self,U_018,2.100685054671897,2024-11-01,U_018,U_006,45.5998394,7.788357
U_6227,51.264168630799084,self,U_014,1.2919199160716646,2024-11-01,U_018,U_006,45.470936,7.924232
U_6228,54.00875769495204,service,U_000,1.5526383552880414,2024-11-01,U_008,U_009,41.6587416,13.3440918
U_6229,46.432066380225,self,U_017,1.8140235021423186,2024-11-01,U_001,U_007,40.9629616,15.8169524
U_6230,29.038564344690357,service,U_013,1.712010933417769,2024-11-01,U_000,U_002,40.920215,9.195809
U_6231,26.41976938879919,self,U_007,2.3695382379106813,2024-11-01,U_003,U_011,45.4735941,9.2807673
U_6232,40.24573052885444,self,U_013,1.9275241724095413,2024-11-01,U_000,U_002,40.7816858,9.6579328
U_6233,12.574571574670586,service,U_007,2.350687763974751,2024-11-01,U_003,U_011,45.6845597,9.7664648
U_6234,53.42100274578174,self,U_015,2.476351223624712,2024-11-01,U_001,U_007,40.2578169,15.1312644
U_6235,46.335085054615604,service,U_014,1.6720436872102806,2024-11-01,U_018,U_006,45.0389331,7.6537737
U_6236,33.37754811073278,service,U_000,1.4354698845636265,2024-11-01,U_008,U_009,41.0038089,14.0843238
U_6237,36.61139115377295,service,U_008,2.382795711623719,2024-11-01,U_009,U_012,44.7713507,10.5829486
U_6238,54.470407573962476,self,U_009,2.385229906514711,2024-11-01,U_013,U_019,45.7108693,9.7013368
U_6239,57.16092487522287,service,U_005,1.2274287386822267,2024-11-01,U_018,U_006,45.8162995,8.2458714
U_6240,12.764097953817807,self,U_017,2.4619629924723,2024-11-01,U_001,U_007,41.0032396,14.9974976
U_6241,42.38546000127423,service,U_016,2.4493502811524026,2024-11-01,U_017,U_009,40.9854226,14.1663739
U_6242,20.566724431336162,service,U_002,1.5878485982823984,2024-11-01,U_006,U_010,45.6646778,11.7793595
U_6243,17.056692620039247,service,U_002,1.0498415033231199,2024-11-01,U_006,U_010,45.2072246,12.2756647
U_6244,59.51465362802813,self,U_019,1.7051837537808605,2024-11-01,U_007,U_000,41.115599,14.8037543
U_6245,39.58866708798148,service,U_004,1.891088527296776,2024-11-01,U_013,U_019,45.4735941,9.2807673
U_6246,30.174540871555287,self,U_003,2.2842390856077737,2024-11-01,U_014,U_018,43.83977,7.8874895
U_6247,57.819197931823446,service,U_007,1.6884091159613501,2024-11-01,U_003,U_011,45.3599478,9.3310479
U_6248,18.917436897298014,self,U_010,1.9547598052818262,2024-11-01,U_010,U_001,45.037383,7.629152
U_6249,46.41730374034034,self,U_010,2.1300942320723273,2024-11-01,U_010,U_001,45.57916,8.093963
U_6250,16.95103829179463,service,U_007,1.3458120892546552,2024-11-01,U_003,U_011,45.9141682,9.3276027
U_6251,58.5361982714741,service,U_019,2.2898909323577272,2024-11-01,U_007,U_000,40.6328855,14.8340213
U_6252,21.903668675059016,service,U_010,2.408973972531609,2024-11-01,U_010,U_001,45.1266203,7.6374446
U_6253,30.739029818638024,service,U_018,1.3808533387641098,2024-11-01,U_018,U_006,45.0389278,7.6525882
U_6254,36.65277502445027,self,U_005,1.3856647763815078,2024-11-01,U_018,U_006,45.0479743,7.4895812
U_6255,20.096003740283436,self,U_002,1.8957508566082533,2024-11-01,U_006,U_010,45.579941,11.7391461
U_6256,21.829402301686798,service,U_009,1.081357023181388,2024-11-01,U_013,U_019,45.199734,9.150796
U_6257,40.75505954289809,service,U_006,1.0576215226467314,2024-11-01,U_013,U_019,45.4802808,9.1011243
U_6258,34.59554603238904,self,U_017,1.848574843644902,2024-11-01,U_001,U_007,41.7280648,12.2848186
U_6259,13.750425116861877,self,U_016,1.7958124862719784,2024-11-01,U_017,U_009,40.978602,13.986948
U_6260,37.30647124029666,service,U_011,1.7103691295952916,2024-11-01,U_000,U_002,40.9987175,9.5287428
U_6261,46.528038067210765,service,U_016,1.2738033875406702,2024-11-01,U_017,U_009,41.4843934,14.0445485
U_6262,31.02196248351389,service,U_019,1.4056409038196997,2024-11-01,U_007,U_000,40.7959861,14.7028728
U_6263,25.986346767204523,self,U_017,1.5575541281648921,2024-11-01,U_001,U_007,40.7131678,15.6882291
U_6264,58.910772666027455,self,U_001,2.3873822409808225,2024-11-01,U_013,U_019,45.6551541,8.8015885
U_6265,47.03210700869455,service,U_009,1.656845007057128,2024-11-01,U_013,U_019,45.5679229,9.3537396
U_6266,28.056161480325635,self,U_010,1.8776823594956247,2024-11-01,U_010,U_001,45.7105734,8.2925668
U_6267,30.077666633172804,self,U_008,2.200415941844573,2024-11-01,U_009,U_012,44.8432145,10.7202342
U_6268,46.992182614368964,self,U_004,1.6997382487362873,2024-11-01,U_013,U_019,45.5114967,9.5866305
U_6269,21.71347443624869,service,U_007,1.6349124717803214,2024-11-01,U_003,U_011,45.2102344,9.3528253
U_6270,14.806334279544227,self,U_019,1.5208199788582513,2024-11-01,U_007,U_000,41.2418162,15.4166925
U_6271,27.62857151741389,service,U_007,1.8725011465811023,2024-11-01,U_003,U_011,45.6162689,9.9602514
U_6272,54.20361163812966,service,U_017,2.1720352974986796,2024-11-01,U_001,U_007,40.6567774,15.0004604
U_6273,35.5314110942325,service,U_008,2.438648580220724,2024-11-01,U_009,U_012,44.7027376,10.8476127
U_6274,41.122698120347756,self,U_011,2.487979887692686,2024-11-01,U_000,U_002,41.1246099,9.0710431
U_6275,51.66960695003472,service,U_005,1.9021909799047512,2024-11-01,U_018,U_006,45.055876,7.681149
U_6276,37.271746257336986,service,U_013,1.9303317667509736,2024-11-01,U_000,U_002,40.7659695,9.6544453
U_6277,14.611418638869702,self,U_019,2.413214148549449,2024-11-01,U_007,U_000,41.140593,14.826854
U_6278,46.38006809728233,self,U_017,1.0368861543146175,2024-11-01,U_001,U_007,40.6227209,15.7967117
